class_id,service_name,availability,exec_time,throughput
15,сервіс_15_62,0.87,0.29,91
15,сервіс_15_63,0.88,0.42,80
15,сервіс_15_64,0.88,0.32,65
16,сервіс_16_1,0.89,0.4,86
16,сервіс_16_2,0.96,0.32,68
16,сервіс_16_3,0.98,0.25,60
16,сервіс_16_4,0.97,0.36,98
16,сервіс_16_5,0.94,0.37,90
16,сервіс_16_6,0.88,0.47,80
16,сервіс_16_7,0.92,0.12,73
16,сервіс_16_8,0.97,0.44,67
16,сервіс_16_9,0.88,0.29,91
16,сервіс_16_10,0.89,0.39,86
16,сервіс_16_11,0.95,0.38,77
16,сервіс_16_12,0.89,0.35,92
16,сервіс_16_13,0.97,0.16,73
16,сервіс_16_14,0.97,0.39,95
16,сервіс_16_15,0.89,0.12,79
16,сервіс_16_16,0.9,0.4,92
16,сервіс_16_17,0.94,0.29,89
16,сервіс_16_18,0.9,0.47,90
16,сервіс_16_19,0.99,0.48,67
16,сервіс_16_20,0.98,0.4,78
16,сервіс_16_21,0.88,0.27,90
16,сервіс_16_22,0.99,0.11,72
16,сервіс_16_23,0.9,0.23,99
16,сервіс_16_24,0.85,0.14,54
16,сервіс_16_25,0.94,0.12,82
16,сервіс_16_26,0.95,0.3,64
16,сервіс_16_27,0.97,0.21,83
16,сервіс_16_28,0.94,0.23,63
16,сервіс_16_29,0.93,0.24,82
16,сервіс_16_30,0.85,0.13,87
16,сервіс_16_31,0.95,0.14,65
16,сервіс_16_32,0.89,0.35,61
16,сервіс_16_33,0.9,0.43,90
16,сервіс_16_34,0.87,0.4,50
16,сервіс_16_35,0.87,0.17,62
16,сервіс_16_36,0.88,0.38,80
16,сервіс_16_37,0.9,0.29,61
16,сервіс_16_38,0.86,0.38,76
16,сервіс_16_39,0.91,0.23,70
16,сервіс_16_40,0.99,0.45,88
16,сервіс_16_41,0.91,0.19,77
16,сервіс_16_42,0.89,0.41,74
16,сервіс_16_43,0.86,0.48,80
16,сервіс_16_44,0.85,0.36,100
16,сервіс_16_45,0.91,0.31,72
16,сервіс_16_46,0.93,0.38,55
16,сервіс_16_47,0.94,0.46,56
16,сервіс_16_48,0.93,0.18,55
16,сервіс_16_49,0.94,0.46,96
16,сервіс_16_50,0.94,0.11,83
16,сервіс_16_51,0.98,0.33,85
16,сервіс_16_52,0.99,0.47,65
16,сервіс_16_53,0.88,0.18,100
16,сервіс_16_54,0.96,0.26,66
16,сервіс_16_55,0.88,0.34,56
16,сервіс_16_56,0.93,0.2,55
16,сервіс_16_57,0.96,0.15,62
16,сервіс_16_58,0.93,0.18,74
16,сервіс_16_59,0.93,0.47,97
16,сервіс_16_60,0.93,0.11,82
16,сервіс_16_61,0.92,0.35,88
16,сервіс_16_62,0.9,0.11,52
16,сервіс_16_63,0.93,0.44,93
16,сервіс_16_64,0.9,0.13,77
16,сервіс_16_65,0.97,0.35,90
16,сервіс_16_66,0.93,0.18,96
16,сервіс_16_67,0.85,0.4,72
17,сервіс_17_1,0.85,0.28,53
17,сервіс_17_2,0.9,0.44,58
17,сервіс_17_3,0.91,0.23,97
17,сервіс_17_4,0.93,0.33,86
17,сервіс_17_5,0.96,0.19,65
17,сервіс_17_6,0.88,0.33,58
17,сервіс_17_7,0.93,0.21,88
17,сервіс_17_8,0.97,0.18,59
17,сервіс_17_9,0.99,0.24,67
17,сервіс_17_10,0.88,0.21,60
17,сервіс_17_11,0.9,0.41,53
17,сервіс_17_12,0.88,0.16,67
17,сервіс_17_13,0.9,0.19,60
17,сервіс_17_14,0.92,0.43,77
17,сервіс_17_15,0.86,0.44,89
17,сервіс_17_16,0.97,0.33,92
17,сервіс_17_17,0.97,0.16,100
17,сервіс_17_18,0.87,0.17,79
17,сервіс_17_19,0.9,0.16,61
17,сервіс_17_20,0.98,0.22,76
17,сервіс_17_21,0.86,0.22,66
18,сервіс_18_1,0.98,0.22,96
18,сервіс_18_2,0.93,0.41,50
18,сервіс_18_3,0.88,0.26,69
18,сервіс_18_4,0.94,0.33,63
18,сервіс_18_5,0.92,0.24,91
18,сервіс_18_6,0.85,0.28,86
18,сервіс_18_7,0.99,0.24,98
18,сервіс_18_8,0.93,0.19,64
18,сервіс_18_9,0.97,0.48,98
18,сервіс_18_10,0.86,0.2,59
18,сервіс_18_11,0.86,0.4,62
18,сервіс_18_12,0.92,0.26,82
18,сервіс_18_13,0.87,0.44,74
18,сервіс_18_14,0.9,0.41,69
18,сервіс_18_15,0.86,0.47,98
18,сервіс_18_16,0.89,0.38,75
18,сервіс_18_17,0.93,0.19,79
18,сервіс_18_18,0.92,0.26,95
18,сервіс_18_19,0.96,0.29,60
18,сервіс_18_20,0.98,0.31,57
18,сервіс_18_21,0.86,0.41,99
18,сервіс_18_22,0.87,0.16,51
18,сервіс_18_23,0.93,0.4,63
18,сервіс_18_24,0.93,0.17,69
18,сервіс_18_25,0.88,0.24,96
18,сервіс_18_26,0.88,0.31,66
18,сервіс_18_27,0.96,0.18,82
18,сервіс_18_28,0.91,0.21,80
18,сервіс_18_29,0.9,0.4,96
18,сервіс_18_30,0.99,0.18,54
18,сервіс_18_31,0.95,0.34,80
18,сервіс_18_32,0.96,0.26,89
18,сервіс_18_33,0.99,0.43,96
18,сервіс_18_34,0.97,0.2,96
18,сервіс_18_35,0.94,0.1,89
18,сервіс_18_36,0.92,0.29,83
18,сервіс_18_37,0.99,0.28,91
18,сервіс_18_38,0.85,0.11,92
18,сервіс_18_39,0.87,0.46,89
18,сервіс_18_40,0.9,0.13,55
18,сервіс_18_41,0.94,0.48,82
18,сервіс_18_42,0.9,0.17,83
18,сервіс_18_43,0.95,0.32,67
18,сервіс_18_44,0.96,0.41,57
18,сервіс_18_45,0.96,0.37,78
18,сервіс_18_46,0.93,0.33,51
18,сервіс_18_47,0.87,0.29,74
18,сервіс_18_48,0.95,0.18,93
18,сервіс_18_49,0.91,0.23,63
18,сервіс_18_50,0.88,0.13,80
18,сервіс_18_51,0.95,0.12,92
18,сервіс_18_52,0.99,0.22,94
18,сервіс_18_53,0.97,0.23,64
18,сервіс_18_54,0.86,0.32,77
18,сервіс_18_55,0.87,0.43,51
18,сервіс_18_56,0.97,0.36,51
18,сервіс_18_57,0.91,0.46,70
18,сервіс_18_58,0.88,0.39,80
18,сервіс_18_59,0.85,0.29,100
18,сервіс_18_60,0.98,0.45,70
19,сервіс_19_1,0.85,0.33,87
19,сервіс_19_2,0.88,0.45,90
19,сервіс_19_3,0.89,0.37,96
19,сервіс_19_4,0.92,0.4,100
19,сервіс_19_5,0.86,0.3,74
19,сервіс_19_6,0.87,0.4,94
19,сервіс_19_7,0.96,0.26,93
19,сервіс_19_8,0.89,0.16,61
19,сервіс_19_9,0.91,0.36,62
19,сервіс_19_10,0.86,0.31,93
19,сервіс_19_11,0.94,0.13,60
19,сервіс_19_12,0.96,0.34,83
19,сервіс_19_13,0.92,0.5,56
19,сервіс_19_14,0.92,0.3,79
19,сервіс_19_15,0.95,0.37,98
19,сервіс_19_16,0.94,0.24,56
19,сервіс_19_17,0.87,0.32,65
19,сервіс_19_18,0.88,0.24,62
19,сервіс_19_19,0.92,0.47,89
19,сервіс_19_20,0.89,0.11,53
19,сервіс_19_21,0.86,0.23,79
19,сервіс_19_22,0.86,0.11,82
19,сервіс_19_23,0.94,0.23,91
19,сервіс_19_24,0.94,0.35,71
19,сервіс_19_25,0.93,0.41,59
19,сервіс_19_26,0.98,0.11,86
19,сервіс_19_27,0.88,0.47,75
19,сервіс_19_28,0.94,0.13,84
19,сервіс_19_29,0.96,0.22,62
19,сервіс_19_30,0.97,0.27,99
19,сервіс_19_31,0.98,0.46,53
19,сервіс_19_32,0.86,0.34,88
19,сервіс_19_33,0.96,0.34,70
19,сервіс_19_34,0.87,0.27,95
19,сервіс_19_35,0.92,0.28,60
19,сервіс_19_36,0.86,0.28,68
19,сервіс_19_37,0.85,0.33,89
19,сервіс_19_38,0.91,0.38,84
19,сервіс_19_39,0.87,0.27,94
19,сервіс_19_40,0.91,0.3,61
19,сервіс_19_41,0.89,0.37,64
19,сервіс_19_42,0.95,0.39,55
19,сервіс_19_43,0.93,0.49,83
19,сервіс_19_44,0.87,0.38,82
19,сервіс_19_45,0.95,0.13,82
19,сервіс_19_46,0.9,0.21,93
19,сервіс_19_47,0.86,0.22,73
19,сервіс_19_48,0.97,0.35,60
19,сервіс_19_49,0.94,0.33,80
19,сервіс_19_50,0.88,0.36,81
19,сервіс_19_51,0.98,0.31,50
19,сервіс_19_52,0.94,0.17,81
19,сервіс_19_53,0.92,0.19,83
19,сервіс_19_54,0.92,0.49,81
19,сервіс_19_55,0.93,0.26,62
19,сервіс_19_56,0.91,0.26,64
19,сервіс_19_57,0.92,0.47,71
19,сервіс_19_58,0.88,0.3,59
19,сервіс_19_59,0.96,0.47,53
19,сервіс_19_60,0.86,0.2,55
19,сервіс_19_61,0.94,0.46,64
19,сервіс_19_62,0.89,0.31,97
19,сервіс_19_63,0.94,0.31,80
19,сервіс_19_64,0.98,0.43,95
19,сервіс_19_65,0.88,0.45,52
19,сервіс_19_66,0.94,0.46,94
19,сервіс_19_67,0.93,0.44,62
19,сервіс_19_68,0.96,0.28,60
19,сервіс_19_69,0.95,0.38,71
19,сервіс_19_70,0.99,0.11,89
19,сервіс_19_71,0.97,0.46,61
19,сервіс_19_72,0.94,0.26,81
19,сервіс_19_73,0.86,0.39,50
19,сервіс_19_74,0.96,0.43,73
19,сервіс_19_75,0.86,0.5,82
19,сервіс_19_76,0.92,0.17,95
19,сервіс_19_77,0.97,0.13,88
19,сервіс_19_78,0.89,0.12,94
19,сервіс_19_79,0.89,0.42,76
19,сервіс_19_80,0.95,0.41,51
19,сервіс_19_81,0.99,0.4,71
19,сервіс_19_82,0.91,0.28,100
19,сервіс_19_83,0.92,0.24,95
19,сервіс_19_84,0.96,0.27,87
19,сервіс_19_85,0.97,0.49,72
19,сервіс_19_86,0.93,0.5,68
19,сервіс_19_87,0.85,0.4,83
19,сервіс_19_88,0.87,0.47,60
19,сервіс_19_89,0.96,0.49,79
19,сервіс_19_90,0.93,0.45,80
20,сервіс_20_1,0.9,0.28,91
20,сервіс_20_2,0.97,0.18,79
20,сервіс_20_3,0.87,0.29,84
20,сервіс_20_4,0.9,0.33,83
20,сервіс_20_5,0.86,0.13,66
20,сервіс_20_6,0.99,0.25,62
20,сервіс_20_7,0.96,0.23,52
20,сервіс_20_8,0.96,0.15,65
20,сервіс_20_9,0.97,0.18,92
20,сервіс_20_10,0.93,0.27,74
20,сервіс_20_11,0.97,0.34,90
20,сервіс_20_12,0.97,0.27,84
20,сервіс_20_13,0.97,0.39,88
20,сервіс_20_14,0.96,0.4,88
20,сервіс_20_15,0.87,0.49,60
20,сервіс_20_16,0.94,0.12,52
20,сервіс_20_17,0.88,0.16,55
20,сервіс_20_18,0.91,0.46,54
20,сервіс_20_19,0.88,0.32,85
20,сервіс_20_20,0.89,0.17,69
20,сервіс_20_21,0.9,0.4,56
20,сервіс_20_22,0.93,0.16,62
20,сервіс_20_23,0.86,0.35,75
20,сервіс_20_24,0.86,0.16,61
20,сервіс_20_25,0.99,0.18,86
20,сервіс_20_26,0.87,0.42,68
20,сервіс_20_27,0.91,0.18,67
20,сервіс_20_28,0.91,0.37,52
20,сервіс_20_29,0.93,0.45,69
20,сервіс_20_30,0.96,0.14,87
20,сервіс_20_31,0.96,0.29,73
20,сервіс_20_32,0.9,0.43,55
20,сервіс_20_33,0.89,0.13,59
20,сервіс_20_34,0.88,0.21,73
20,сервіс_20_35,0.97,0.31,96
20,сервіс_20_36,0.95,0.43,64
20,сервіс_20_37,0.92,0.17,96
20,сервіс_20_38,0.91,0.2,53
20,сервіс_20_39,0.89,0.37,65
20,сервіс_20_40,0.9,0.48,52
20,сервіс_20_41,0.89,0.22,55
20,сервіс_20_42,0.99,0.11,51
20,сервіс_20_43,0.95,0.17,57
20,сервіс_20_44,0.87,0.39,94
20,сервіс_20_45,0.99,0.33,77
20,сервіс_20_46,0.99,0.18,65
20,сервіс_20_47,0.98,0.17,82
20,сервіс_20_48,0.98,0.19,78
20,сервіс_20_49,0.86,0.41,67
20,сервіс_20_50,0.93,0.48,55
20,сервіс_20_51,0.98,0.46,100
20,сервіс_20_52,0.94,0.36,94
20,сервіс_20_53,0.96,0.49,81
20,сервіс_20_54,0.92,0.47,62
20,сервіс_20_55,0.89,0.34,54
20,сервіс_20_56,0.89,0.44,76
20,сервіс_20_57,0.89,0.47,53
20,сервіс_20_58,0.94,0.35,99
20,сервіс_20_59,0.86,0.16,81
20,сервіс_20_60,0.91,0.13,87
20,сервіс_20_61,0.88,0.17,65
20,сервіс_20_62,0.99,0.31,89
20,сервіс_20_63,0.97,0.2,52
20,сервіс_20_64,0.93,0.27,75
20,сервіс_20_65,0.86,0.29,76
20,сервіс_20_66,0.95,0.41,87
20,сервіс_20_67,0.94,0.24,91
20,сервіс_20_68,0.92,0.34,75
20,сервіс_20_69,0.92,0.13,97
20,сервіс_20_70,0.93,0.45,76
20,сервіс_20_71,0.85,0.19,93
20,сервіс_20_72,0.9,0.32,91
20,сервіс_20_73,0.89,0.39,64
20,сервіс_20_74,0.91,0.34,68
20,сервіс_20_75,0.91,0.36,57
20,сервіс_20_76,0.89,0.43,81
20,сервіс_20_77,0.88,0.11,64
20,сервіс_20_78,0.9,0.44,80
20,сервіс_20_79,0.94,0.12,65
20,сервіс_20_80,0.9,0.47,87
20,сервіс_20_81,0.93,0.39,53
20,сервіс_20_82,0.98,0.28,81
20,сервіс_20_83,0.9,0.17,85
20,сервіс_20_84,0.94,0.19,79
20,сервіс_20_85,0.92,0.13,72
20,сервіс_20_86,0.95,0.49,85
20,сервіс_20_87,0.99,0.41,86
20,сервіс_20_88,0.86,0.4,87
20,сервіс_20_89,0.91,0.31,70
20,сервіс_20_90,0.89,0.13,78
20,сервіс_20_91,0.97,0.44,65
20,сервіс_20_92,0.92,0.25,81
21,сервіс_21_1,0.92,0.14,70
21,сервіс_21_2,0.85,0.36,68
21,сервіс_21_3,0.9,0.29,90
21,сервіс_21_4,0.95,0.21,53
21,сервіс_21_5,0.9,0.1,90
21,сервіс_21_6,0.94,0.22,64
21,сервіс_21_7,0.94,0.29,71
21,сервіс_21_8,0.88,0.1,70
21,сервіс_21_9,0.98,0.36,72
21,сервіс_21_10,0.95,0.39,96
21,сервіс_21_11,0.86,0.11,64
21,сервіс_21_12,0.92,0.47,82
21,сервіс_21_13,0.98,0.31,84
21,сервіс_21_14,0.97,0.41,75
21,сервіс_21_15,0.94,0.32,79
21,сервіс_21_16,0.88,0.2,59
21,сервіс_21_17,0.91,0.4,81
21,сервіс_21_18,0.9,0.34,95
21,сервіс_21_19,0.93,0.25,56
21,сервіс_21_20,0.9,0.46,89
21,сервіс_21_21,0.87,0.2,90
21,сервіс_21_22,0.88,0.21,66
21,сервіс_21_23,0.97,0.18,81
21,сервіс_21_24,0.87,0.33,58
21,сервіс_21_25,0.93,0.27,85
21,сервіс_21_26,0.88,0.2,97
21,сервіс_21_27,0.9,0.37,82
21,сервіс_21_28,0.96,0.19,99
21,сервіс_21_29,0.87,0.25,100
21,сервіс_21_30,0.87,0.38,66
21,сервіс_21_31,0.95,0.43,78
21,сервіс_21_32,0.91,0.2,57
21,сервіс_21_33,0.98,0.38,79
21,сервіс_21_34,0.95,0.17,93
21,сервіс_21_35,0.94,0.13,90
21,сервіс_21_36,0.87,0.39,86
21,сервіс_21_37,0.93,0.25,58
21,сервіс_21_38,0.88,0.2,97
22,сервіс_22_1,0.99,0.34,68
22,сервіс_22_2,0.86,0.36,50
22,сервіс_22_3,0.92,0.4,70
22,сервіс_22_4,0.9,0.31,56
22,сервіс_22_5,0.93,0.34,90
22,сервіс_22_6,0.92,0.45,92
22,сервіс_22_7,0.98,0.5,58
22,сервіс_22_8,0.93,0.43,62
22,сервіс_22_9,0.85,0.36,82
22,сервіс_22_10,0.9,0.49,67
22,сервіс_22_11,0.87,0.1,77
22,сервіс_22_12,0.91,0.36,56
22,сервіс_22_13,0.87,0.41,96
22,сервіс_22_14,0.88,0.29,68
22,сервіс_22_15,0.9,0.12,60
22,сервіс_22_16,0.96,0.44,64
22,сервіс_22_17,0.97,0.22,93
22,сервіс_22_18,0.98,0.38,59
22,сервіс_22_19,0.91,0.41,58
22,сервіс_22_20,0.93,0.18,93
22,сервіс_22_21,0.94,0.47,68
22,сервіс_22_22,0.95,0.35,60
22,сервіс_22_23,0.91,0.46,97
22,сервіс_22_24,0.92,0.15,69
22,сервіс_22_25,0.86,0.15,91
22,сервіс_22_26,0.94,0.45,83
22,сервіс_22_27,0.95,0.43,50
22,сервіс_22_28,0.95,0.17,97
22,сервіс_22_29,0.96,0.17,68
22,сервіс_22_30,0.93,0.21,90
22,сервіс_22_31,0.9,0.33,64
22,сервіс_22_32,0.98,0.42,54
22,сервіс_22_33,0.89,0.44,56
22,сервіс_22_34,0.87,0.43,56
22,сервіс_22_35,0.98,0.48,78
22,сервіс_22_36,0.98,0.48,99
22,сервіс_22_37,0.96,0.34,56
22,сервіс_22_38,0.89,0.11,69
22,сервіс_22_39,0.88,0.2,85
22,сервіс_22_40,0.89,0.37,62
22,сервіс_22_41,0.92,0.35,59
22,сервіс_22_42,0.9,0.43,72
23,сервіс_23_1,0.9,0.27,95
23,сервіс_23_2,0.95,0.25,96
23,сервіс_23_3,0.92,0.44,71
23,сервіс_23_4,0.92,0.3,74
23,сервіс_23_5,0.93,0.41,66
23,сервіс_23_6,0.89,0.37,51
23,сервіс_23_7,0.88,0.37,100
23,сервіс_23_8,0.94,0.43,97
23,сервіс_23_9,0.88,0.46,88
23,сервіс_23_10,0.91,0.31,66
23,сервіс_23_11,0.88,0.22,91
23,сервіс_23_12,0.96,0.32,83
23,сервіс_23_13,0.97,0.16,75
23,сервіс_23_14,0.89,0.28,94
23,сервіс_23_15,0.99,0.35,65
23,сервіс_23_16,0.98,0.29,98
23,сервіс_23_17,0.96,0.44,55
23,сервіс_23_18,0.97,0.27,74
23,сервіс_23_19,0.87,0.43,83
23,сервіс_23_20,0.88,0.43,98
23,сервіс_23_21,0.86,0.46,79
23,сервіс_23_22,0.89,0.29,50
23,сервіс_23_23,0.95,0.11,82
23,сервіс_23_24,0.9,0.3,61
24,сервіс_24_1,0.86,0.46,65
24,сервіс_24_2,0.9,0.22,95
24,сервіс_24_3,0.85,0.36,64
24,сервіс_24_4,0.94,0.38,78
24,сервіс_24_5,0.86,0.33,75
24,сервіс_24_6,0.95,0.34,51
24,сервіс_24_7,0.94,0.29,51
24,сервіс_24_8,0.99,0.16,78
24,сервіс_24_9,0.95,0.18,84
24,сервіс_24_10,0.85,0.22,95
24,сервіс_24_11,0.99,0.39,89
24,сервіс_24_12,0.9,0.25,52
24,сервіс_24_13,0.86,0.31,57
24,сервіс_24_14,0.88,0.39,57
24,сервіс_24_15,0.89,0.28,95
24,сервіс_24_16,0.89,0.5,76
24,сервіс_24_17,0.9,0.46,78
24,сервіс_24_18,0.87,0.34,82
24,сервіс_24_19,0.85,0.47,60
24,сервіс_24_20,0.9,0.27,98
24,сервіс_24_21,0.93,0.14,93
24,сервіс_24_22,0.88,0.49,74
24,сервіс_24_23,0.96,0.12,73
24,сервіс_24_24,0.92,0.4,100
24,сервіс_24_25,0.86,0.17,98
24,сервіс_24_26,0.97,0.35,63
24,сервіс_24_27,0.9,0.22,68
24,сервіс_24_28,0.91,0.38,63
24,сервіс_24_29,0.96,0.15,73
24,сервіс_24_30,0.95,0.47,82
24,сервіс_24_31,0.95,0.31,69
24,сервіс_24_32,0.93,0.19,71
24,сервіс_24_33,0.95,0.31,97
24,сервіс_24_34,0.87,0.24,95
24,сервіс_24_35,0.95,0.25,80
24,сервіс_24_36,0.98,0.14,50
24,сервіс_24_37,0.89,0.44,50
24,сервіс_24_38,0.96,0.11,88
24,сервіс_24_39,0.91,0.5,69
24,сервіс_24_40,0.91,0.12,61
24,сервіс_24_41,0.92,0.29,53
24,сервіс_24_42,0.91,0.28,71
24,сервіс_24_43,0.97,0.1,80
24,сервіс_24_44,0.94,0.15,64
24,сервіс_24_45,0.92,0.44,56
24,сервіс_24_46,0.93,0.38,58
24,сервіс_24_47,0.94,0.46,79
24,сервіс_24_48,0.9,0.23,98
24,сервіс_24_49,0.96,0.5,91
24,сервіс_24_50,0.99,0.12,68
24,сервіс_24_51,0.94,0.29,89
24,сервіс_24_52,0.89,0.49,76
24,сервіс_24_53,0.86,0.24,79
24,сервіс_24_54,0.93,0.16,100
24,сервіс_24_55,0.98,0.35,63
24,сервіс_24_56,0.91,0.36,62
24,сервіс_24_57,0.87,0.4,56
24,сервіс_24_58,0.95,0.25,98
24,сервіс_24_59,0.98,0.14,80
24,сервіс_24_60,0.93,0.35,81
24,сервіс_24_61,0.87,0.5,94
24,сервіс_24_62,0.89,0.41,90
24,сервіс_24_63,0.9,0.36,57
24,сервіс_24_64,0.87,0.26,58
24,сервіс_24_65,0.89,0.4,73
24,сервіс_24_66,0.89,0.18,53
24,сервіс_24_67,0.95,0.2,72
24,сервіс_24_68,0.92,0.11,58
24,сервіс_24_69,0.87,0.27,92
24,сервіс_24_70,0.89,0.28,52
24,сервіс_24_71,0.89,0.34,61
24,сервіс_24_72,0.93,0.12,64
24,сервіс_24_73,0.85,0.44,64
24,сервіс_24_74,0.94,0.39,62
24,сервіс_24_75,0.86,0.36,51
24,сервіс_24_76,0.92,0.34,59
24,сервіс_24_77,0.87,0.34,58
24,сервіс_24_78,0.97,0.13,85
24,сервіс_24_79,0.95,0.43,62
24,сервіс_24_80,0.92,0.44,61
24,сервіс_24_81,0.89,0.48,60
24,сервіс_24_82,0.99,0.37,55
24,сервіс_24_83,0.86,0.13,75
24,сервіс_24_84,0.87,0.37,97
24,сервіс_24_85,0.97,0.23,67
25,сервіс_25_1,0.87,0.44,75
25,сервіс_25_2,0.92,0.4,59
25,сервіс_25_3,0.93,0.39,57
25,сервіс_25_4,0.88,0.35,89
25,сервіс_25_5,0.89,0.15,74
25,сервіс_25_6,0.86,0.37,54
25,сервіс_25_7,0.94,0.45,80
25,сервіс_25_8,0.93,0.46,67
25,сервіс_25_9,0.89,0.46,73
25,сервіс_25_10,0.89,0.27,86
25,сервіс_25_11,0.93,0.39,64
25,сервіс_25_12,0.89,0.37,83
25,сервіс_25_13,0.85,0.17,70
25,сервіс_25_14,0.95,0.14,75
25,сервіс_25_15,0.87,0.49,98
25,сервіс_25_16,0.89,0.29,57
25,сервіс_25_17,0.93,0.4,86
25,сервіс_25_18,0.98,0.25,72
25,сервіс_25_19,0.94,0.41,51
25,сервіс_25_20,0.89,0.41,65
25,сервіс_25_21,0.95,0.15,57
25,сервіс_25_22,0.93,0.18,56
25,сервіс_25_23,0.92,0.39,81
25,сервіс_25_24,0.96,0.21,56
25,сервіс_25_25,0.85,0.16,57
25,сервіс_25_26,0.89,0.25,67
25,сервіс_25_27,0.92,0.47,60
25,сервіс_25_28,0.92,0.38,61
25,сервіс_25_29,0.93,0.38,79
25,сервіс_25_30,0.97,0.42,91
26,сервіс_26_1,0.91,0.4,76
26,сервіс_26_2,0.96,0.34,50
26,сервіс_26_3,0.92,0.11,67
26,сервіс_26_4,0.98,0.15,60
26,сервіс_26_5,0.88,0.14,61
26,сервіс_26_6,0.88,0.25,83
26,сервіс_26_7,0.94,0.15,79
26,сервіс_26_8,0.86,0.41,88
26,сервіс_26_9,0.98,0.37,87
26,сервіс_26_10,0.91,0.37,72
26,сервіс_26_11,0.98,0.14,94
26,сервіс_26_12,0.96,0.41,92
27,сервіс_27_1,0.97,0.25,52
27,сервіс_27_2,0.85,0.32,61
27,сервіс_27_3,0.93,0.34,86
27,сервіс_27_4,0.88,0.23,53
27,сервіс_27_5,0.85,0.5,70
27,сервіс_27_6,0.85,0.21,93
27,сервіс_27_7,0.85,0.44,67
27,сервіс_27_8,0.93,0.48,86
27,сервіс_27_9,0.89,0.13,95
27,сервіс_27_10,0.91,0.17,80
27,сервіс_27_11,0.97,0.3,53
27,сервіс_27_12,0.89,0.33,82
27,сервіс_27_13,0.88,0.14,54
27,сервіс_27_14,0.91,0.26,88
27,сервіс_27_15,0.89,0.5,68
27,сервіс_27_16,0.92,0.48,95
27,сервіс_27_17,0.88,0.11,51
27,сервіс_27_18,0.92,0.48,79
27,сервіс_27_19,0.94,0.19,88
27,сервіс_27_20,0.99,0.5,95
27,сервіс_27_21,0.86,0.27,74
27,сервіс_27_22,0.87,0.11,81
27,сервіс_27_23,0.97,0.21,89
27,сервіс_27_24,0.85,0.3,82
27,сервіс_27_25,0.95,0.29,82
27,сервіс_27_26,0.87,0.24,53
27,сервіс_27_27,0.87,0.34,55
27,сервіс_27_28,0.99,0.46,60
27,сервіс_27_29,0.92,0.17,71
27,сервіс_27_30,0.89,0.13,70
27,сервіс_27_31,0.91,0.26,71
27,сервіс_27_32,0.89,0.22,82
27,сервіс_27_33,0.93,0.21,99
27,сервіс_27_34,0.93,0.2,52
27,сервіс_27_35,0.97,0.3,98
27,сервіс_27_36,0.95,0.31,70
27,сервіс_27_37,0.9,0.17,91
27,сервіс_27_38,0.89,0.18,91
27,сервіс_27_39,0.95,0.29,64
27,сервіс_27_40,0.89,0.3,56
27,сервіс_27_41,0.86,0.13,60
27,сервіс_27_42,0.91,0.12,98
27,сервіс_27_43,0.85,0.1,69
27,сервіс_27_44,0.87,0.11,65
27,сервіс_27_45,0.91,0.49,70
27,сервіс_27_46,0.95,0.34,92
27,сервіс_27_47,0.92,0.34,89
27,сервіс_27_48,0.86,0.2,74
27,сервіс_27_49,0.97,0.45,95
27,сервіс_27_50,0.91,0.34,61
27,сервіс_27_51,0.97,0.26,84
27,сервіс_27_52,0.93,0.38,89
27,сервіс_27_53,0.95,0.43,51
27,сервіс_27_54,0.99,0.49,63
27,сервіс_27_55,0.93,0.33,94
27,сервіс_27_56,0.97,0.49,91
27,сервіс_27_57,0.99,0.43,78
